date,BAMLCC0A0CMTRIV
2020-04-09,3203.71
2020-04-10,
2020-04-13,3232.21
2020-04-14,3250.72
2020-04-15,3269.85
2020-04-16,3279.72
2020-04-17,3272.32
2020-04-20,3273.33
2020-04-21,3274.78
2020-04-22,3265.87
2020-04-23,3276.23
2020-04-24,3279.36
2020-04-27,3267.06
2020-04-28,3278.85
2020-04-29,3280.08
2020-04-30,3281.69
2020-05-01,3275.74
2020-05-04,3270.83
2020-05-05,3267.82
2020-05-06,3251.72
2020-05-07,3266.23
2020-05-08,3247.87
2020-05-11,3232.24
2020-05-12,3246.86
2020-05-13,3255.18
2020-05-14,3263.17
2020-05-15,3263.89
2020-05-18,3258.06
2020-05-19,3278.73
2020-05-20,3300.99
2020-05-21,3308.89
2020-05-22,3315.17
2020-05-25,3316.17
2020-05-26,3314.79
2020-05-27,3322.48
2020-05-28,3321.61
2020-05-29,3338.72
2020-05-31,3339.06
2020-06-01,3337.7
2020-06-02,3342.24
2020-06-03,3342.79
2020-06-04,3338.91
2020-06-05,3350.99
2020-06-08,3366.51
2020-06-09,3374.6
2020-06-10,3385.76
2020-06-11,3386.29
2020-06-12,3375.35
2020-06-15,3372.59
2020-06-16,3388.9
2020-06-17,3395.34
2020-06-18,3402.39
2020-06-19,3404.29
2020-06-22,3403.8
2020-06-23,3401.66
2020-06-24,3399.39
2020-06-25,3399.16
2020-06-26,3406.26
2020-06-29,3404.12
2020-06-30,3406.35
2020-07-01,3409.53
2020-07-02,3421.09
2020-07-03,3421.42
2020-07-06,3428.52
2020-07-07,3440.6
2020-07-08,3440.84
2020-07-09,3455.9
2020-07-10,3449.46
2020-07-13,3451.82
2020-07-14,3459.25
2020-07-15,3460.89
2020-07-16,3469.44
2020-07-17,3468.93
2020-07-20,3477.98
2020-07-21,3488.59
2020-07-22,3497.87
2020-07-23,3506.56
2020-07-24,3505.33
2020-07-27,3500.48
2020-07-28,3504.62
2020-07-29,3502.12
2020-07-30,3511.67
2020-07-31,3513.67
2020-08-03,3508.43
2020-08-04,3523.5
2020-08-05,3522.46
2020-08-06,3529.51
2020-08-07,3525.76
2020-08-10,3524.0
2020-08-11,3503.37
2020-08-12,3500.44
2020-08-13,3485.13
2020-08-14,3479.09
2020-08-17,3480.91
2020-08-18,3481.59
2020-08-19,3477.86
2020-08-20,3484.62
2020-08-21,3488.16
2020-08-24,3489.65
2020-08-25,3480.44
2020-08-26,3475.28
2020-08-27,3456.27
2020-08-28,3458.65
2020-08-31,3473.12
2020-09-01,3484.07
2020-09-02,3498.32
2020-09-03,3504.34
2020-09-04,3472.3
2020-09-07,3473.28
2020-09-08,3478.83
2020-09-09,3471.4
2020-09-10,3477.99
2020-09-11,3481.89
2020-09-14,3485.37
2020-09-15,3483.42
2020-09-16,3483.1
2020-09-17,3487.26
2020-09-18,3483.1
2020-09-21,3483.92
2020-09-22,3485.12
2020-09-23,3478.89
2020-09-24,3471.95
2020-09-25,3463.16
2020-09-28,3462.65
2020-09-29,3469.98
2020-09-30,3463.95
2020-10-01,3465.7
2020-10-02,3461.6
2020-10-05,3451.13
2020-10-06,3465.86
2020-10-07,3457.72
2020-10-08,3466.42
2020-10-09,3466.84
2020-10-12,3467.82
2020-10-13,3485.26
2020-10-14,3487.42
2020-10-15,3482.53
2020-10-16,3482.0
2020-10-19,3480.24
2020-10-20,3470.0
2020-10-21,3466.64
2020-10-22,3460.16
2020-10-23,3465.68
2020-10-26,3476.01
2020-10-27,3482.78
2020-10-28,3475.92
2020-10-29,3462.64
2020-10-30,3457.93
2020-10-31,3458.0
2020-11-02,3462.94
2020-11-03,3460.08
2020-11-04,3494.12
2020-11-05,3505.16
2020-11-06,3498.67
2020-11-09,3482.84
2020-11-10,3481.8
2020-11-11,3482.13
2020-11-12,3501.05
2020-11-13,3499.99
2020-11-16,3502.21
2020-11-17,3513.19
2020-11-18,3518.76
2020-11-19,3529.95
2020-11-20,3540.26
2020-11-23,3534.81
2020-11-24,3531.77
2020-11-25,3531.24
2020-11-26,3531.56
2020-11-27,3543.66
2020-11-30,3550.19
2020-12-01,3534.57
2020-12-02,3534.48
2020-12-03,3546.64
2020-12-04,3533.89
2020-12-07,3544.17
2020-12-08,3545.41
2020-12-09,3532.26
2020-12-10,3543.61
2020-12-11,3544.88
2020-12-14,3545.98
2020-12-15,3540.28
2020-12-16,3545.03
2020-12-17,3546.49
2020-12-18,3542.83
2020-12-21,3544.04
2020-12-22,3551.44
2020-12-23,3542.86
2020-12-24,3550.43
2020-12-25,
2020-12-28,3554.4
2020-12-29,3556.09
2020-12-30,3561.7
2020-12-31,3567.63
2021-01-01,
2021-01-04,3563.87
2021-01-05,3547.06
2021-01-06,3521.13
2021-01-07,3519.78
2021-01-08,3517.28
2021-01-11,3513.68
2021-01-12,3512.28
2021-01-13,3530.8
2021-01-14,3522.82
2021-01-15,3529.78
2021-01-18,3530.76
2021-01-19,3535.82
2021-01-20,3536.61
2021-01-21,3527.61
2021-01-22,3528.32
2021-01-25,3539.03
2021-01-26,3538.36
2021-01-27,3540.66
2021-01-28,3531.71
2021-01-29,3523.78
2021-01-31,3524.11
2021-02-01,3527.06
2021-02-02,3522.01
2021-02-03,3516.63
2021-02-04,3516.46
2021-02-05,3512.43
2021-02-08,3520.82
2021-02-09,3520.85
2021-02-10,3527.05
2021-02-11,3522.72
2021-02-12,3510.43
2021-02-15,3511.4
2021-02-16,3494.24
2021-02-17,3498.5
2021-02-18,3500.96
2021-02-19,3486.85
2021-02-22,3473.73
2021-02-23,3465.79
2021-02-24,3459.15
2021-02-25,3435.47
2021-02-26,3453.9
2021-02-28,3455.19
2021-03-01,3455.03
2021-03-02,3460.51
2021-03-03,3449.19
2021-03-04,3429.95
2021-03-05,3423.15
2021-03-08,3410.17
2021-03-09,3414.97
2021-03-10,3422.58
2021-03-11,3423.37
2021-03-12,3397.66
2021-03-15,3403.89
2021-03-16,3401.3
2021-03-17,3395.33
2021-03-18,3385.76
2021-03-19,3390.09
2021-03-22,3404.82
2021-03-23,3412.06
2021-03-24,3417.92
2021-03-25,3414.96
2021-03-26,3409.93
2021-03-29,3399.47
2021-03-30,3406.11
2021-03-31,3407.27
2021-04-01,3430.06
2021-04-02,
2021-04-05,3425.19
2021-04-06,3437.31
2021-04-07,3436.81
2021-04-08,3441.6
2021-04-09,3437.47
2021-04-12,3435.96
2021-04-13,3446.46
2021-04-14,3444.56
2021-04-15,3469.89
2021-04-16,3455.96
2021-04-19,3446.14
2021-04-20,3452.5
2021-04-21,3452.32
2021-04-22,3458.28
2021-04-23,3457.17
2021-04-26,3459.49
2021-04-27,3448.23
2021-04-28,3448.21
2021-04-29,3445.89
2021-04-30,3447.81
2021-05-03,3455.15
2021-05-04,3458.68
2021-05-05,3461.84
2021-05-06,3467.39
2021-05-07,3463.83
2021-05-10,3457.39
2021-05-11,3447.53
2021-05-12,3430.68
2021-05-13,3437.65
2021-05-14,3447.64
2021-05-17,3449.78
2021-05-18,3448.48
2021-05-19,3438.09
2021-05-20,3451.42
2021-05-21,3454.41
2021-05-24,3463.1
2021-05-25,3474.87
2021-05-26,3474.1
2021-05-27,3466.91
2021-05-28,3471.38
2021-05-31,3472.02
2021-06-01,3466.91
2021-06-02,3473.11
2021-06-03,3465.96
2021-06-04,3481.51
2021-06-07,3479.5
2021-06-08,3489.87
2021-06-09,3499.99
2021-06-10,3506.51
2021-06-11,3508.39
2021-06-14,3500.35
2021-06-15,3500.25
2021-06-16,3492.35
2021-06-17,3514.11
2021-06-18,3527.42
2021-06-21,3513.74
2021-06-22,3514.69
2021-06-23,3512.13
2021-06-24,3515.03
2021-06-25,3501.95
2021-06-28,3520.21
2021-06-29,3521.78
2021-06-30,3529.82
2021-07-01,3522.2
2021-07-02,3533.04
2021-07-05,3534.0
2021-07-06,3546.0
2021-07-07,3557.13
2021-07-08,3561.3
2021-07-09,3543.92
2021-07-12,3543.03
2021-07-13,3530.99
2021-07-14,3545.36
2021-07-15,3559.13
2021-07-16,3555.48
2021-07-19,3577.73
2021-07-20,3567.65
2021-07-21,3555.76
2021-07-22,3563.67
2021-07-23,3560.39
2021-07-26,3562.34
2021-07-27,3570.76
2021-07-28,3565.55
2021-07-29,3566.88
2021-07-30,3572.44
2021-07-31,3572.51
2021-08-02,3584.73
2021-08-03,3583.86
2021-08-04,3583.66
2021-08-05,3575.83
2021-08-06,3556.41
2021-08-09,3547.63
2021-08-10,3540.39
2021-08-11,3537.58
2021-08-12,3536.0
2021-08-13,3555.76
2021-08-16,3565.4
2021-08-17,3563.06
2021-08-18,3561.44
2021-08-19,3565.02
2021-08-20,3564.11
2021-08-23,3566.57
2021-08-24,3560.38
2021-08-25,3549.58
2021-08-26,3553.85
2021-08-27,3562.47
2021-08-30,3570.57
2021-08-31,3565.44
2021-09-01,3567.26
2021-09-02,3570.72
2021-09-03,3563.85
2021-09-06,3564.81
2021-09-07,3552.85
2021-09-08,3560.3
2021-09-09,3573.78
2021-09-10,3566.83
2021-09-13,3574.99
2021-09-14,3587.15
2021-09-15,3581.47
2021-09-16,3576.18
2021-09-17,3568.97
2021-09-20,3581.57
2021-09-21,3579.28
2021-09-22,3580.16
2021-09-23,3563.74
2021-09-24,3552.93
2021-09-27,3552.47
2021-09-28,3533.84
2021-09-29,3530.96
2021-09-30,3527.75
2021-10-01,3541.65
2021-10-04,3538.86
2021-10-05,3527.68
2021-10-06,3527.76
2021-10-07,3515.49
2021-10-08,3505.87
2021-10-11,3506.82
2021-10-12,3512.21
2021-10-13,3524.14
2021-10-14,3532.23
2021-10-15,3524.22
2021-10-18,3527.45
2021-10-19,3514.57
2021-10-20,3511.52
2021-10-21,3502.17
2021-10-22,3508.34
2021-10-25,3513.38
2021-10-26,3521.11
2021-10-27,3546.72
2021-10-28,3536.16
2021-10-29,3536.24
2021-10-31,3536.56
2021-11-01,3530.36
2021-11-02,3536.64
2021-11-03,3530.6
2021-11-04,3544.27
2021-11-05,3565.89
2021-11-08,3560.76
2021-11-09,3575.5
2021-11-10,3543.95
2021-11-11,3544.27
2021-11-12,3532.1
2021-11-15,3518.38
2021-11-16,3511.42
2021-11-17,3515.36
2021-11-18,3522.02
2021-11-19,3535.3
2021-11-22,3513.26
2021-11-23,3498.62
2021-11-24,3503.86
2021-11-25,3504.17
2021-11-26,3528.84
2021-11-29,3520.36
2021-11-30,3539.8
2021-12-01,3538.77
2021-12-02,3532.7
2021-12-03,3560.9
2021-12-06,3543.06
2021-12-07,3540.32
2021-12-08,3526.93
2021-12-09,3529.8
2021-12-10,3527.36
2021-12-13,3544.67
2021-12-14,3537.19
2021-12-15,3526.76
2021-12-16,3535.05
2021-12-17,3540.09
2021-12-20,3531.34
2021-12-21,3519.23
2021-12-22,3530.55
2021-12-23,3521.02
2021-12-24,
2021-12-27,3527.77
2021-12-28,3529.05
2021-12-29,3517.59
2021-12-30,3525.79
2021-12-31,3533.73
2022-01-03,3500.61
2022-01-04,3491.41
2022-01-05,3487.35
2022-01-06,3480.58
2022-01-07,3472.18
2022-01-10,3467.68
2022-01-11,3474.82
2022-01-12,3476.44
2022-01-13,3478.29
2022-01-14,3459.13
2022-01-17,3460.08
2022-01-18,3433.86
2022-01-19,3445.1
2022-01-20,3441.48
2022-01-21,3452.32
2022-01-24,3446.19
2022-01-25,3434.86
2022-01-26,3425.23
2022-01-27,3427.51
2022-01-28,3423.88
2022-01-31,3423.31
2022-02-01,3422.75
2022-02-02,3433.3
2022-02-03,3415.1
2022-02-04,3385.37
2022-02-07,3386.03
2022-02-08,3380.07
2022-02-09,3386.06
2022-02-10,3358.12
2022-02-11,3366.95
2022-02-14,3350.65
2022-02-15,3338.17
2022-02-16,3332.09
2022-02-17,3336.69
2022-02-18,3341.73
2022-02-21,3342.68
2022-02-22,3333.31
2022-02-23,3325.21
2022-02-24,3308.73
2022-02-25,3316.58
2022-02-28,3348.65
2022-03-01,3370.86
2022-03-02,3332.34
2022-03-03,3334.97
2022-03-04,3347.71
2022-03-07,3328.95
2022-03-08,3290.59
2022-03-09,3279.28
2022-03-10,3258.12
2022-03-11,3256.84
2022-03-14,3224.55
2022-03-15,3220.15
2022-03-16,3233.01
2022-03-17,3252.2
2022-03-18,3269.52
2022-03-21,3240.65
2022-03-22,3232.42
2022-03-23,3246.72
2022-03-24,3241.18
2022-03-25,3214.63
2022-03-28,3221.13
2022-03-29,3242.94
2022-03-30,3256.36
2022-03-31,3260.28
2022-04-01,3257.68
2022-04-04,3255.59
2022-04-05,3230.28
2022-04-06,3213.79
2022-04-07,3204.33
2022-04-08,3184.77
2022-04-11,3163.43
2022-04-12,3169.09
2022-04-13,3170.73
2022-04-14,3146.81
2022-04-15,
2022-04-18,3136.56
2022-04-19,3120.64
2022-04-20,3137.93
2022-04-21,3117.49
2022-04-22,3107.88
2022-04-25,3120.15
2022-04-26,3129.34
2022-04-27,3119.47
2022-04-28,3107.0
2022-04-29,3097.87
2022-04-30,3098.19
2022-05-02,3071.62
2022-05-03,3083.53
2022-05-04,3092.31
2022-05-05,3063.48
2022-05-06,3051.4
2022-05-09,3051.92
2022-05-10,3067.18
2022-05-11,3081.45
2022-05-12,3093.31
2022-05-13,3067.58
2022-05-16,3073.33
2022-05-17,3053.5
2022-05-18,3063.91
2022-05-19,3065.87
2022-05-20,3079.23
2022-05-23,3068.41
2022-05-24,3091.82
2022-05-25,3107.48
2022-05-26,3119.3
2022-05-27,3125.48
2022-05-30,3126.36
2022-05-31,3114.77
2022-06-01,3105.65
2022-06-02,3107.55
2022-06-03,3098.4
2022-06-06,3084.08
2022-06-07,3096.64
2022-06-08,3086.83
2022-06-09,3081.77
2022-06-10,3050.57
2022-06-13,2996.17
2022-06-14,2976.4
2022-06-15,2994.81
2022-06-16,3000.98
2022-06-17,3013.2
2022-06-20,3014.18
2022-06-21,3001.55
2022-06-22,3022.82
2022-06-23,3034.25
2022-06-24,3026.65
2022-06-27,3017.19
2022-06-28,3010.28
2022-06-29,3027.59
2022-06-30,3041.57
2022-07-01,3048.14
2022-07-04,3049.12
2022-07-05,3062.64
2022-07-06,3044.85
2022-07-07,3038.6
2022-07-08,3027.76
2022-07-11,3048.78
2022-07-12,3053.97
2022-07-13,3060.02
2022-07-14,3050.1
2022-07-15,3059.5
2022-07-18,3059.56
2022-07-19,3050.7
2022-07-20,3052.82
2022-07-21,3081.35
2022-07-22,3104.66
2022-07-25,3092.52
2022-07-26,3094.09
2022-07-27,3105.99
2022-07-28,3114.75
2022-07-29,3130.93
2022-07-31,3131.26
2022-08-01,3141.58
2022-08-02,3116.66
2022-08-03,3118.51
2022-08-04,3130.05
2022-08-05,3098.35
2022-08-08,3114.37
2022-08-09,3105.58
2022-08-10,3113.01
2022-08-11,3100.25
2022-08-12,3111.71
2022-08-15,3124.07
2022-08-16,3118.19
2022-08-17,3101.92
2022-08-18,3105.04
2022-08-19,3080.89
2022-08-22,3067.43
2022-08-23,3065.63
2022-08-24,3056.75
2022-08-25,3076.47
2022-08-26,3075.99
2022-08-29,3058.39
2022-08-30,3058.04
2022-08-31,3047.93
2022-09-01,3015.76
2022-09-02,3030.54
2022-09-05,3031.54
2022-09-06,2999.46
2022-09-07,3016.62
2022-09-08,3014.26
2022-09-09,3014.68
2022-09-12,3011.54
2022-09-13,2997.05
2022-09-14,3000.32
2022-09-15,2993.01
2022-09-16,2985.83
2022-09-19,2983.21
2022-09-20,2971.63
2022-09-21,2984.01
2022-09-22,2947.35
2022-09-23,2941.03
2022-09-26,2906.04
2022-09-27,2875.31
2022-09-28,2907.26
2022-09-29,2887.86
2022-09-30,2886.14
2022-10-03,2916.62
2022-10-04,2928.54
2022-10-05,2910.7
2022-10-06,2905.61
2022-10-07,2890.25
2022-10-10,2891.26
2022-10-11,2869.15
2022-10-12,2867.65
2022-10-13,2853.66
2022-10-14,2844.36
2022-10-17,2846.42
2022-10-18,2855.25
2022-10-19,2831.08
2022-10-20,2814.76
2022-10-21,2809.29
2022-10-24,2810.88
2022-10-25,2839.86
2022-10-26,2853.67
2022-10-27,2868.58
2022-10-28,2861.1
2022-10-31,2853.97
2022-11-01,2862.59
2022-11-02,2861.65
2022-11-03,2846.5
2022-11-04,2844.03
2022-11-07,2839.62
2022-11-08,2854.54
2022-11-09,2857.38
2022-11-10,2914.42
2022-11-11,2914.76
2022-11-14,2919.84
2022-11-15,2944.82
2022-11-16,2965.33
2022-11-17,2951.53
2022-11-18,2949.34
2022-11-21,2954.19
2022-11-22,2969.68
2022-11-23,2987.61
2022-11-24,2987.95
2022-11-25,2989.84
2022-11-28,2991.21
2022-11-29,2977.8
2022-11-30,2994.31
2022-12-01,3031.23
2022-12-02,3041.86
2022-12-05,3023.74
2022-12-06,3038.42
2022-12-07,3061.46
2022-12-08,3057.04
2022-12-09,3036.77
2022-12-12,3038.11
2022-12-13,3058.91
2022-12-14,3064.24
2022-12-15,3065.23
2022-12-16,3054.64
2022-12-19,3035.02
2022-12-20,3013.52
2022-12-21,3018.55
2022-12-22,3018.46
2022-12-23,3006.03
2022-12-26,
2022-12-27,2987.49
2022-12-28,2981.16
2022-12-29,2991.15
2022-12-30,2987.87
2022-12-31,2987.97
2023-01-02,
2023-01-03,2996.21
2023-01-04,3013.22
2023-01-05,3012.36
2023-01-06,3042.94
2023-01-09,3056.82
2023-01-10,3044.69
2023-01-11,3066.8
2023-01-12,3092.77
2023-01-13,3083.74
2023-01-16,3084.77
2023-01-17,3083.75
2023-01-18,3116.38
2023-01-19,3106.46
2023-01-20,3089.07
2023-01-23,3085.47
2023-01-24,3100.61
2023-01-25,3103.07
2023-01-26,3100.4
2023-01-27,3097.86
2023-01-30,3091.22
2023-01-31,3104.17
2023-02-01,3124.0
2023-02-02,3133.04
2023-02-03,3108.32
2023-02-06,3090.5
2023-02-07,3081.9
2023-02-08,3087.82
2023-02-09,3074.37
2023-02-10,3056.0
2023-02-13,3061.59
2023-02-14,3053.51
2023-02-15,3046.05
2023-02-16,3032.22
2023-02-17,3035.77
2023-02-20,3036.82
2023-02-21,3008.1
2023-02-22,3013.93
2023-02-23,3023.87
2023-02-24,3007.26
2023-02-27,3012.55
2023-02-28,3013.75
2023-03-01,2997.98
2023-03-02,2990.74
2023-03-03,3016.66
2023-03-06,3015.44
2023-03-07,3012.37
2023-03-08,3006.63
2023-03-09,3013.1
2023-03-10,3044.37
2023-03-13,3051.03
2023-03-14,3032.7
2023-03-15,3047.45
2023-03-16,3035.73
2023-03-17,3061.94
2023-03-20,3052.15
2023-03-21,3050.45
2023-03-22,3081.08
2023-03-23,3087.49
2023-03-24,3085.25
2023-03-27,3063.45
2023-03-28,3059.71
2023-03-29,3061.73
2023-03-30,3071.7
2023-03-31,3090.99
2023-04-03,3104.66
2023-04-04,3117.23
2023-04-05,3123.46
2023-04-06,3125.44
2023-04-07,
2023-04-10,3104.31
2023-04-11,3108.1
2023-04-12,3113.14
2023-04-13,3106.99
2023-04-14,3096.61
2023-04-17,3084.76
2023-04-18,3091.29
2023-04-19,3086.52
2023-04-20,3095.42
2023-04-21,3090.53
2023-04-24,3104.0
2023-04-25,3125.01
2023-04-26,3111.88
2023-04-27,3098.98
2023-04-28,3116.49
2023-04-30,3117.2
2023-05-01,3084.14
2023-05-02,3109.54
2023-05-03,3122.11
2023-05-04,3109.07
2023-05-05,3101.71
2023-05-08,3084.78
2023-05-09,3081.05
2023-05-10,3099.3
2023-05-11,3109.1
2023-05-12,3097.14
2023-05-15,3086.73
2023-05-16,3077.55
2023-05-17,3071.25
2023-05-18,3059.07
2023-05-19,3053.9
2023-05-22,3052.98
2023-05-23,3056.85
2023-05-24,3049.25
2023-05-25,3040.46
2023-05-26,3041.02
2023-05-29,3042.1
2023-05-30,3067.69
2023-05-31,3075.79
2023-06-01,3083.44
2023-06-02,3071.31
2023-06-05,3072.6
2023-06-06,3075.19
2023-06-07,3058.15
2023-06-08,3071.34
2023-06-09,3064.98
2023-06-12,3069.63
2023-06-13,3058.05
2023-06-14,3064.2
2023-06-15,3080.96
2023-06-16,3077.44
2023-06-19,3078.53
2023-06-20,3087.09
2023-06-21,3089.52
2023-06-22,3075.05
2023-06-23,3083.92
2023-06-26,3089.08
2023-06-27,3082.8
2023-06-28,3091.97
2023-06-29,3071.31
2023-06-30,3084.54
2023-07-03,3079.05
2023-07-04,3079.41
2023-07-05,3069.32
2023-07-06,3047.33
2023-07-07,3045.11
2023-07-10,3054.04
2023-07-11,3061.84
2023-07-12,3086.93
2023-07-13,3106.72
2023-07-14,3094.55
2023-07-17,3095.19
2023-07-18,3100.71
2023-07-19,3113.73
2023-07-20,3095.36
2023-07-21,3097.82
2023-07-24,3095.43
2023-07-25,3094.5
2023-07-26,3101.63
2023-07-27,3081.5
2023-07-28,3091.68
2023-07-31,3097.91
2023-08-01,3080.11
2023-08-02,3067.96
2023-08-03,3044.35
2023-08-04,3069.16
2023-08-07,3063.2
2023-08-08,3074.23
2023-08-09,3077.31
2023-08-10,3059.6
2023-08-11,3050.84
2023-08-14,3047.94
2023-08-15,3040.76
2023-08-16,3029.51
2023-08-17,3025.01
2023-08-18,3029.35
2023-08-21,3014.97
2023-08-22,3020.89
2023-08-23,3050.52
2023-08-24,3045.47
2023-08-25,3046.62
2023-08-28,3053.32
2023-08-29,3070.49
2023-08-30,3071.35
2023-08-31,3076.76
2023-09-01,3060.59
2023-09-04,3061.7
2023-09-05,3045.38
2023-09-06,3040.17
2023-09-07,3047.83
2023-09-08,3051.93
2023-09-11,3048.04
2023-09-12,3050.3
2023-09-13,3052.16
2023-09-14,3047.8
2023-09-15,3041.79
2023-09-18,3046.39
2023-09-19,3039.41
2023-09-20,3041.9
2023-09-21,3019.05
2023-09-22,3032.05
2023-09-25,3013.11
2023-09-26,3009.74
2023-09-27,2998.81
2023-09-28,3000.9
2023-09-29,3001.01
2023-09-30,3001.39
2023-10-02,2980.11
2023-10-03,2954.87
2023-10-04,2969.81
2023-10-05,2969.81
2023-10-06,2957.55
2023-10-09,2958.68
2023-10-10,2987.75
2023-10-11,3004.0
2023-10-12,2979.04
2023-10-13,2993.93
2023-10-16,2979.75
2023-10-17,2959.51
2023-10-18,2945.44
2023-10-19,2928.58
2023-10-20,2935.86
2023-10-23,2949.37
2023-10-24,2961.27
2023-10-25,2941.83
2023-10-26,2957.83
2023-10-27,2958.43
2023-10-30,2951.53
2023-10-31,2946.76
2023-11-01,2972.25
2023-11-02,2996.58
2023-11-03,3015.69
2023-11-06,3004.53
2023-11-07,3018.29
2023-11-08,3032.28
2023-11-09,3008.24
2023-11-10,3014.6
2023-11-13,3017.35
2023-11-14,3055.41
2023-11-15,3040.5
2023-11-16,3057.89
2023-11-17,3064.32
2023-11-20,3073.2
2023-11-21,3076.41
2023-11-22,3081.2
2023-11-23,3081.58
2023-11-24,3070.87
2023-11-27,3092.57
2023-11-28,3101.22
2023-11-29,3122.21
2023-11-30,3112.98
2023-12-01,3138.62
2023-12-04,3132.49
2023-12-05,3152.06
2023-12-06,3164.31
2023-12-07,3159.43
2023-12-08,3147.41
2023-12-11,3147.21
2023-12-12,3155.65
2023-12-13,3197.38
2023-12-14,3231.99
2023-12-15,3229.35
2023-12-18,3221.17
2023-12-19,3225.23
2023-12-20,3234.67
2023-12-21,3227.99
2023-12-22,3225.38
2023-12-25,
2023-12-26,3229.6
2023-12-27,3252.97
2023-12-28,3245.83
2023-12-29,3238.5
2023-12-31,3238.89
2024-01-01,
2024-01-02,3225.86
2024-01-03,3224.25
2024-01-04,3206.83
2024-01-05,3198.29
2024-01-08,3211.29
2024-01-09,3213.41
2024-01-10,3214.61
2024-01-11,3228.38
2024-01-12,3235.72
2024-01-15,3236.88
2024-01-16,3214.92
2024-01-17,3207.31
2024-01-18,3203.76
2024-01-19,3205.51
2024-01-22,3213.52
2024-01-23,3205.95
2024-01-24,3201.28
2024-01-25,3214.52
2024-01-26,3213.03
2024-01-29,3226.1
2024-01-30,3229.13
2024-01-31,3243.69
2024-02-01,3258.59
2024-02-02,3229.84
2024-02-05,3207.43
2024-02-06,3223.24
2024-02-07,3217.57
2024-02-08,3208.16
2024-02-09,3203.55
2024-02-12,3205.27
2024-02-13,3177.39
2024-02-14,3188.0
2024-02-15,3197.25
2024-02-16,3189.15
2024-02-19,3190.32
2024-02-20,3195.61
2024-02-21,3188.83
2024-02-22,3193.56
2024-02-23,3203.11
2024-02-26,3196.75
2024-02-27,3190.62
2024-02-28,3195.69
2024-02-29,3198.37
2024-03-01,3208.87
2024-03-04,3206.73
2024-03-05,3220.4
2024-03-06,3228.11
2024-03-07,3232.6
2024-03-08,3236.59
2024-03-11,3235.76
2024-03-12,3227.95
2024-03-13,3225.54
2024-03-14,3207.12
2024-03-15,3205.33
2024-03-18,3205.67
2024-03-19,3211.76
2024-03-20,3214.54
2024-03-21,3218.99
2024-03-22,3231.02
2024-03-25,3224.87
2024-03-26,3226.42
2024-03-27,3234.65
2024-03-28,3235.5
2024-03-29,
2024-03-31,3236.29
2024-04-01,3213.44
2024-04-02,3208.83
2024-04-03,3212.66
2024-04-04,3221.07
2024-04-05,3202.53
2024-04-08,3203.51
2024-04-09,3216.13
2024-04-10,3181.54
2024-04-11,3177.31
2024-04-12,3182.63
2024-04-15,3163.11
2024-04-16,3149.41
2024-04-17,3164.57
2024-04-18,3156.93
2024-04-19,3160.96
2024-04-22,3163.59
2024-04-23,3170.01
2024-04-24,3162.32
2024-04-25,3151.59
2024-04-26,3160.99
2024-04-29,3172.57
2024-04-30,3160.95
2024-05-01,3170.79
2024-05-02,3183.1
2024-05-03,3200.32
2024-05-06,3207.28
2024-05-07,3213.39
2024-05-08,3205.69
2024-05-09,3211.13
2024-05-10,3203.06
2024-05-13,3205.97
2024-05-14,3213.55
2024-05-15,3234.29
2024-05-16,3231.04
2024-05-17,3223.94
2024-05-20,3222.4
2024-05-21,3228.47
2024-05-22,3225.46
2024-05-23,3215.4
2024-05-24,3218.38
2024-05-27,3219.59
2024-05-28,3206.37
2024-05-29,3193.49
2024-05-30,3206.95
2024-05-31,3219.53
2024-06-03,3237.81
2024-06-04,3250.43
2024-06-05,3257.57
2024-06-06,3256.41
2024-06-07,3230.94
2024-06-10,3226.08
2024-06-11,3238.51
2024-06-12,3253.05
2024-06-13,3268.74
2024-06-14,3269.65
2024-06-17,3256.15
2024-06-18,3268.65
2024-06-19,3269.06
2024-06-20,3260.53
2024-06-21,3259.57
2024-06-24,3265.14
2024-06-25,3266.27
2024-06-26,3247.94
2024-06-27,3254.63
2024-06-28,3239.27
2024-06-30,3240.08
2024-07-01,3223.78
2024-07-02,3235.8
2024-07-03,3254.57
2024-07-04,3254.98
2024-07-05,3269.56
2024-07-08,3273.12
2024-07-09,3268.62
2024-07-10,3271.46
2024-07-11,3287.8
2024-07-12,3295.65
2024-07-15,3288.08
2024-07-16,3300.64
2024-07-17,3301.01
2024-07-18,3292.44
2024-07-19,3284.0
2024-07-22,3282.11
2024-07-23,3282.06
2024-07-24,3270.43
2024-07-25,3276.33
2024-07-26,3289.12
2024-07-29,3295.49
2024-07-30,3298.98
2024-07-31,3316.66
2024-08-01,3325.55
2024-08-02,3357.16
2024-08-05,3347.33
2024-08-06,3330.43
2024-08-07,3323.55
2024-08-08,3319.04
2024-08-09,3331.19
2024-08-12,3338.62
2024-08-13,3352.13
2024-08-14,3362.71
2024-08-15,3354.77
2024-08-16,3361.37
2024-08-19,3368.51
2024-08-20,3378.23
2024-08-21,3383.69
2024-08-22,3371.47
2024-08-23,3385.74
2024-08-26,3384.61
2024-08-27,3383.98
2024-08-28,3381.44
2024-08-29,3377.05
2024-08-30,3367.37
2024-08-31,3367.48
2024-09-02,3368.26
2024-09-03,3381.84
2024-09-04,3397.35
2024-09-05,3404.87
2024-09-06,3409.03
2024-09-09,3414.62
2024-09-10,3423.62
